"","unique_id","ent_by","year","site","fdate","round","observer","transect","t_c","quadrat","planted","f_number","count_unit","plant_genus","plant_species","plant_code","notes"
"4456","BV411283T21hirta110","NA",2012,"BW",2012-08-07,"3","NA","2","T","1","yes","10","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4457","BV411283T21pulchella13","NA",2012,"BW",2012-08-07,"3","NA","2","T","1","yes","3","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4458","BV411283T22ajacis22","NA",2012,"BW",2012-08-07,"3","NA","2","T","2","yes","2","flr","Consolida","ajacis","COAJ","NA; NA; NA"
"4459","BV411283T22canadensis280","NA",2012,"BW",2012-08-07,"3","NA","2","T","2","no","80","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4460","BV411283T22hirta213","NA",2012,"BW",2012-08-07,"3","NA","2","T","2","yes","13","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4461","BV411283T22pulchella21","NA",2012,"BW",2012-08-07,"3","NA","2","T","2","yes","1","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4462","BV411283T23canadensis320","NA",2012,"BW",2012-08-07,"3","NA","2","T","3","no","20","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4463","BV411283T23hirta34","NA",2012,"BW",2012-08-07,"3","NA","2","T","3","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4464","BV411283T23pulchella35","NA",2012,"BW",2012-08-07,"3","NA","2","T","3","yes","5","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4465","BV411283T23tinctoria32","NA",2012,"BW",2012-08-07,"3","NA","2","T","3","yes","2","head","Coreopsis","tinctoria","COTI3","NA; NA; NA"
"4466","BV411283T24canadensis460","NA",2012,"BW",2012-08-07,"3","NA","2","T","4","no","60","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4467","BV411283T24hirta44","NA",2012,"BW",2012-08-07,"3","NA","2","T","4","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4468","BV411283T24pulchella42","NA",2012,"BW",2012-08-07,"3","NA","2","T","4","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4469","BV411283T25canadensis520","NA",2012,"BW",2012-08-07,"3","NA","2","T","5","no","20","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4470","BV411283T25hirta519","NA",2012,"BW",2012-08-07,"3","NA","2","T","5","yes","19","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4471","BV411283T25pulchella56","NA",2012,"BW",2012-08-07,"3","NA","2","T","5","yes","6","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4472","BV411283T26hirta65","NA",2012,"BW",2012-08-07,"3","NA","2","T","6","yes","5","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4473","BV411283T26lanceolata61","NA",2012,"BW",2012-08-07,"3","NA","2","T","6","yes","1","head","Coreopsis","lanceolata","COLA5","NA; NA; NA"
"4474","BV411283T26pulchella64","NA",2012,"BW",2012-08-07,"3","NA","2","T","6","yes","4","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4475","BV411283T26tinctoria61","NA",2012,"BW",2012-08-07,"3","NA","2","T","6","yes","1","head","Coreopsis","tinctoria","COTI3","NA; NA; NA"
"4476","BV411283T27canadensis760","NA",2012,"BW",2012-08-07,"3","NA","2","T","7","no","60","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4477","BV411283T27hirta74","NA",2012,"BW",2012-08-07,"3","NA","2","T","7","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4478","BV411283T27tinctoria72","NA",2012,"BW",2012-08-07,"3","NA","2","T","7","yes","2","head","Coreopsis","tinctoria","COTI3","NA; NA; NA"
"4479","BV411283T28hirta84","NA",2012,"BW",2012-08-07,"3","NA","2","T","8","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4480","BV411283T28pulchella82","NA",2012,"BW",2012-08-07,"3","NA","2","T","8","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4481","BV411283T29canadensis920","NA",2012,"BW",2012-08-07,"3","NA","2","T","9","no","20","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4482","BV411283T29hirta920","NA",2012,"BW",2012-08-07,"3","NA","2","T","9","yes","20","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4483","BV411283T29lanceolata91","NA",2012,"BW",2012-08-07,"3","NA","2","T","9","yes","1","head","Coreopsis","lanceolata","COLA5","NA; NA; NA"
"4484","BV411283T29pulchella94","NA",2012,"BW",2012-08-07,"3","NA","2","T","9","yes","4","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4485","BV411283T310canadensis10160","NA",2012,"BW",2012-08-07,"3","NA","3","T","10","no","160","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4486","BV411283T310hirta1017","NA",2012,"BW",2012-08-07,"3","NA","3","T","10","yes","17","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4487","BV411283T31canadensis140","NA",2012,"BW",2012-08-07,"3","NA","3","T","1","no","40","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4488","BV411283T31hirta123","NA",2012,"BW",2012-08-07,"3","NA","3","T","1","yes","23","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4489","BV411283T32canadensis250","NA",2012,"BW",2012-08-07,"3","NA","3","T","2","no","50","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4490","BV411283T32hirta219","NA",2012,"BW",2012-08-07,"3","NA","3","T","2","yes","19","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4491","BV411283T32pulchella28","NA",2012,"BW",2012-08-07,"3","NA","3","T","2","yes","8","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4492","BV411283T33canadensis310","NA",2012,"BW",2012-08-07,"3","NA","3","T","3","no","10","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4493","BV411283T33hirta34","NA",2012,"BW",2012-08-07,"3","NA","3","T","3","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4494","BV411283T33pulchella34","NA",2012,"BW",2012-08-07,"3","NA","3","T","3","yes","4","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4495","BV411283T33tinctoria31","NA",2012,"BW",2012-08-07,"3","NA","3","T","3","yes","1","head","Coreopsis","tinctoria","COTI3","NA; NA; NA"
"4496","BV411283T34canadensis460","NA",2012,"BW",2012-08-07,"3","NA","3","T","4","no","60","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4497","BV411283T34hirta413","NA",2012,"BW",2012-08-07,"3","NA","3","T","4","yes","13","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4498","BV411283T34pulchella47","NA",2012,"BW",2012-08-07,"3","NA","3","T","4","yes","7","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4499","BV411283T35hirta59","NA",2012,"BW",2012-08-07,"3","NA","3","T","5","yes","9","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4500","BV411283T35pulchella51","NA",2012,"BW",2012-08-07,"3","NA","3","T","5","yes","1","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4501","BV411283T36canadensis6120","NA",2012,"BW",2012-08-07,"3","NA","3","T","6","no","120","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4502","BV411283T36hirta621","NA",2012,"BW",2012-08-07,"3","NA","3","T","6","yes","21","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4503","BV411283T37canadensis740","NA",2012,"BW",2012-08-07,"3","NA","3","T","7","no","40","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4504","BV411283T37hirta74","NA",2012,"BW",2012-08-07,"3","NA","3","T","7","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4505","BV411283T37pulchella710","NA",2012,"BW",2012-08-07,"3","NA","3","T","7","yes","10","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4506","BV411283T37tinctoria74","NA",2012,"BW",2012-08-07,"3","NA","3","T","7","yes","4","head","Coreopsis","tinctoria","COTI3","NA; NA; NA"
"4507","BV411283T38hirta86","NA",2012,"BW",2012-08-07,"3","NA","3","T","8","yes","6","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4508","BV411283T38pulchella83","NA",2012,"BW",2012-08-07,"3","NA","3","T","8","yes","3","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4509","BV411283T39canadensis970","NA",2012,"BW",2012-08-07,"3","NA","3","T","9","no","70","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4510","BV411283T39hirta97","NA",2012,"BW",2012-08-07,"3","NA","3","T","9","yes","7","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4511","BV411283T410hirta107","NA",2012,"BW",2012-08-07,"3","NA","4","T","10","yes","7","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4512","BV411283T410pulchella1016","NA",2012,"BW",2012-08-07,"3","NA","4","T","10","yes","16","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4513","BV411283T41canadensis190","NA",2012,"BW",2012-08-07,"3","NA","4","T","1","no","90","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4514","BV411283T41hirta19","NA",2012,"BW",2012-08-07,"3","NA","4","T","1","yes","9","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4515","BV411283T41pulchella13","NA",2012,"BW",2012-08-07,"3","NA","4","T","1","yes","3","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4516","BV411283T42canadensis240","NA",2012,"BW",2012-08-07,"3","NA","4","T","2","no","40","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4517","BV411283T42philadelphicus217","NA",2012,"BW",2012-08-07,"3","NA","4","T","2","no","17","NA","Erigeron","philadelphicus","ERPH","NA; NA; NA"
"4518","BV411283T42pulchella22","NA",2012,"BW",2012-08-07,"3","NA","4","T","2","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4519","BV411283T43canadensis330","NA",2012,"BW",2012-08-07,"3","NA","4","T","3","no","30","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4520","BV411283T43philadelphicus360","NA",2012,"BW",2012-08-07,"3","NA","4","T","3","no","60","NA","Erigeron","philadelphicus","ERPH","NA; NA; NA"
"4521","BV411283T43pulchella32","NA",2012,"BW",2012-08-07,"3","NA","4","T","3","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4522","BV411283T44hirta424","NA",2012,"BW",2012-08-07,"3","NA","4","T","4","yes","24","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4523","BV411283T44tinctoria41","NA",2012,"BW",2012-08-07,"3","NA","4","T","4","yes","1","head","Coreopsis","tinctoria","COTI3","NA; NA; NA"
"4524","BV411283T45pulchella54","NA",2012,"BW",2012-08-07,"3","NA","4","T","5","yes","4","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4525","BV411283T46hirta66","NA",2012,"BW",2012-08-07,"3","NA","4","T","6","yes","6","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4526","BV411283T46pulchella63","NA",2012,"BW",2012-08-07,"3","NA","4","T","6","yes","3","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4527","BV411283T47canadensis730","NA",2012,"BW",2012-08-07,"3","NA","4","T","7","no","30","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4528","BV411283T47hirta716","NA",2012,"BW",2012-08-07,"3","NA","4","T","7","yes","16","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4529","BV411283T47pulchella71","NA",2012,"BW",2012-08-07,"3","NA","4","T","7","yes","1","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4530","BV411283T48hirta82","NA",2012,"BW",2012-08-07,"3","NA","4","T","8","yes","2","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4531","BV411283T48rosea82","NA",2012,"BW",2012-08-07,"3","NA","4","T","8","yes","2","head","Coreopsis","rosea","CORO","check - seems off; note says ""check - seems off""; NA"
"4532","BV411283T49hirta931","NA",2012,"BW",2012-08-07,"3","NA","4","T","9","yes","31","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4533","BV411444C1100100","NA",2012,"BW",2012-08-23,"4","NA","1","C","10","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4534","BV411444C11philadelphicus117","NA",2012,"BW",2012-08-23,"4","NA","1","C","1","no","17","NA","Erigeron","philadelphicus","ERPH","NA; NA; NA"
"4535","BV411444C12020","NA",2012,"BW",2012-08-23,"4","NA","1","C","2","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4536","BV411444C13030","NA",2012,"BW",2012-08-23,"4","NA","1","C","3","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4537","BV411444C14040","NA",2012,"BW",2012-08-23,"4","NA","1","C","4","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4538","BV411444C15050","NA",2012,"BW",2012-08-23,"4","NA","1","C","5","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4539","BV411444C16060","NA",2012,"BW",2012-08-23,"4","NA","1","C","6","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4540","BV411444C17070","NA",2012,"BW",2012-08-23,"4","NA","1","C","7","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4541","BV411444C18080","NA",2012,"BW",2012-08-23,"4","NA","1","C","8","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4542","BV411444C19090","NA",2012,"BW",2012-08-23,"4","NA","1","C","9","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4543","BV411444C2100100","NA",2012,"BW",2012-08-23,"4","NA","2","C","10","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4544","BV411444C21010","NA",2012,"BW",2012-08-23,"4","NA","2","C","1","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4545","BV411444C22perforatum21","NA",2012,"BW",2012-08-23,"4","NA","2","C","2","no","1","flr","Hypericum","perforatum","HYPE","NA; NA; NA"
"4546","BV411444C23030","NA",2012,"BW",2012-08-23,"4","NA","2","C","3","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4547","BV411444C24040","NA",2012,"BW",2012-08-23,"4","NA","2","C","4","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4548","BV411444C25050","NA",2012,"BW",2012-08-23,"4","NA","2","C","5","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4549","BV411444C26060","NA",2012,"BW",2012-08-23,"4","NA","2","C","6","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4550","BV411444C27070","NA",2012,"BW",2012-08-23,"4","NA","2","C","7","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4551","BV411444C28080","NA",2012,"BW",2012-08-23,"4","NA","2","C","8","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4552","BV411444C29090","NA",2012,"BW",2012-08-23,"4","NA","2","C","9","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4553","BV411444C3100100","NA",2012,"BW",2012-08-23,"4","NA","3","C","10","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4554","BV411444C31010","NA",2012,"BW",2012-08-23,"4","NA","3","C","1","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4555","BV411444C32020","NA",2012,"BW",2012-08-23,"4","NA","3","C","2","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4556","BV411444C33030","NA",2012,"BW",2012-08-23,"4","NA","3","C","3","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4557","BV411444C34040","NA",2012,"BW",2012-08-23,"4","NA","3","C","4","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4558","BV411444C35050","NA",2012,"BW",2012-08-23,"4","NA","3","C","5","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4559","BV411444C36060","NA",2012,"BW",2012-08-23,"4","NA","3","C","6","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4560","BV411444C37070","NA",2012,"BW",2012-08-23,"4","NA","3","C","7","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4561","BV411444C38canadensis88","NA",2012,"BW",2012-08-23,"4","NA","3","C","8","no","8","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4562","BV411444C39090","NA",2012,"BW",2012-08-23,"4","NA","3","C","9","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4563","BV411444C4100100","NA",2012,"BW",2012-08-23,"4","NA","4","C","10","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4564","BV411444C41gentianoides110","NA",2012,"BW",2012-08-23,"4","NA","4","C","1","no","10","flr","Hypericum","gentianoides","HYGE","NA; NA; NA"
"4565","BV411444C42philadelphicus214","NA",2012,"BW",2012-08-23,"4","NA","4","C","2","no","14","NA","Erigeron","philadelphicus","ERPH","NA; NA; NA"
"4566","BV411444C43030","NA",2012,"BW",2012-08-23,"4","NA","4","C","3","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4567","BV411444C44040","NA",2012,"BW",2012-08-23,"4","NA","4","C","4","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4568","BV411444C45050","NA",2012,"BW",2012-08-23,"4","NA","4","C","5","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4569","BV411444C46060","NA",2012,"BW",2012-08-23,"4","NA","4","C","6","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4570","BV411444C47fasciculata72","NA",2012,"BW",2012-08-23,"4","NA","4","C","7","no","2","flr","Chamaecrista","fasciculata","CHFA2","NA; NA; NA"
"4571","BV411444C48080","NA",2012,"BW",2012-08-23,"4","NA","4","C","8","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4572","BV411444C49090","NA",2012,"BW",2012-08-23,"4","NA","4","C","9","no","0","NA","NONE","NONE","NONE","NA; NA; NA"
"4573","BV411444T110hirta1019","NA",2012,"BW",2012-08-23,"4","NA","1","T","10","yes","19","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4574","BV411444T110pulchella1012","NA",2012,"BW",2012-08-23,"4","NA","1","T","10","yes","12","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4575","BV411444T11biennis1100","NA",2012,"BW",2012-08-23,"4","NA","1","T","1","no","100","flr","Oenothera","biennis","OEBI","NA; NA; NA"
"4576","BV411444T11hirta111","NA",2012,"BW",2012-08-23,"4","NA","1","T","1","yes","11","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4577","BV411444T11pulchella19","NA",2012,"BW",2012-08-23,"4","NA","1","T","1","yes","9","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4578","BV411444T12biennis2200","NA",2012,"BW",2012-08-23,"4","NA","1","T","2","no","200","flr","Oenothera","biennis","OEBI","NA; NA; NA"
"4579","BV411444T12hirta27","NA",2012,"BW",2012-08-23,"4","NA","1","T","2","yes","7","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4580","BV411444T13biennis360","NA",2012,"BW",2012-08-23,"4","NA","1","T","3","no","60","flr","Oenothera","biennis","OEBI","NA; NA; NA"
"4581","BV411444T13hirta39","NA",2012,"BW",2012-08-23,"4","NA","1","T","3","yes","9","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4582","BV411444T13pulchella32","NA",2012,"BW",2012-08-23,"4","NA","1","T","3","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4583","BV411444T14biennis4200","NA",2012,"BW",2012-08-23,"4","NA","1","T","4","no","200","flr","Oenothera","biennis","OEBI","NA; NA; NA"
"4584","BV411444T14hirta44","NA",2012,"BW",2012-08-23,"4","NA","1","T","4","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4585","BV411444T14pulchella45","NA",2012,"BW",2012-08-23,"4","NA","1","T","4","yes","5","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4586","BV411444T15hirta54","NA",2012,"BW",2012-08-23,"4","NA","1","T","5","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4587","BV411444T15pulchella52","NA",2012,"BW",2012-08-23,"4","NA","1","T","5","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4588","BV411444T16hirta615","NA",2012,"BW",2012-08-23,"4","NA","1","T","6","yes","15","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4589","BV411444T16pulchella62","NA",2012,"BW",2012-08-23,"4","NA","1","T","6","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4590","BV411444T17biennis7300","NA",2012,"BW",2012-08-23,"4","NA","1","T","7","no","300","flr","Oenothera","biennis","OEBI","NA; NA; NA"
"4591","BV411444T17hirta77","NA",2012,"BW",2012-08-23,"4","NA","1","T","7","yes","7","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4592","BV411444T17philadelphicus718","NA",2012,"BW",2012-08-23,"4","NA","1","T","7","no","18","NA","Erigeron","philadelphicus","ERPH","NA; NA; NA"
"4593","BV411444T17pulchella76","NA",2012,"BW",2012-08-23,"4","NA","1","T","7","yes","6","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4594","BV411444T18biennis8350","NA",2012,"BW",2012-08-23,"4","NA","1","T","8","no","350","flr","Oenothera","biennis","OEBI","NA; NA; NA"
"4595","BV411444T18hirta84","NA",2012,"BW",2012-08-23,"4","NA","1","T","8","yes","4","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4596","BV411444T18pulchella82","NA",2012,"BW",2012-08-23,"4","NA","1","T","8","yes","2","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4597","BV411444T19biennis9100","NA",2012,"BW",2012-08-23,"4","NA","1","T","9","no","100","flr","Oenothera","biennis","OEBI","NA; NA; NA"
"4598","BV411444T19hirta95","NA",2012,"BW",2012-08-23,"4","NA","1","T","9","yes","5","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4599","BV411444T19pulchella911","NA",2012,"BW",2012-08-23,"4","NA","1","T","9","yes","11","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4600","BV411444T210canadensis10200","NA",2012,"BW",2012-08-23,"4","NA","2","T","10","no","200","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4601","BV411444T21canadensis1200","NA",2012,"BW",2012-08-23,"4","NA","2","T","1","no","200","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4602","BV411444T21hirta13","NA",2012,"BW",2012-08-23,"4","NA","2","T","1","yes","3","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4603","BV411444T21lanceolata14","NA",2012,"BW",2012-08-23,"4","NA","2","T","1","yes","4","head","Coreopsis","lanceolata","COLA5","NA; NA; NA"
"4604","BV411444T21pulchella113","NA",2012,"BW",2012-08-23,"4","NA","2","T","1","yes","13","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4605","BV411444T22hirta213","NA",2012,"BW",2012-08-23,"4","NA","2","T","2","yes","13","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4606","BV411444T23canadensis3350","NA",2012,"BW",2012-08-23,"4","NA","2","T","3","no","350","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4607","BV411444T23hirta33","NA",2012,"BW",2012-08-23,"4","NA","2","T","3","yes","3","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"4608","BV411444T23pulchella33","NA",2012,"BW",2012-08-23,"4","NA","2","T","3","yes","3","head","Gaillardia","pulchella","GAPU","NA; NA; NA"
"4609","BV411444T24canadensis4150","NA",2012,"BW",2012-08-23,"4","NA","2","T","4","no","150","NA","Conyza","canadensis","COCA5","NA; NA; NA"
"4610","BV411444T24hirta45","NA",2012,"BW",2012-08-23,"4","NA","2","T","4","yes","5","head","Rudbeckia","hirta","RUHI2","NA; NA; NA"
