"","uniqueID","year","month","day","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","det","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus","plant_species","planted","collector","latitude","longitude"
"3662","XCIG2014_2289","2014","7","18","2",2014-07-18,"FH","PM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","KH","40.695583","-74.755843"
"3663","XCIG2014_2292","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","KH","40.694391","-74.754039"
"3664","XCIG2014_2293","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3665","XCIG2014_2294","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","perplexus","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3666","XCIG2014_2295","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3667","XCIG2014_2296","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","bimaculatus","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3668","XCIG2014_2297","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3669","XCIG2014_2298","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3670","XCIG2014_2299","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","perplexus","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3671","XCIG2014_2300","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3672","XCIG2014_2301","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3673","XCIG2014_2302","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3674","XCIG2014_2303","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3675","XCIG2014_2304","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","perplexus","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3676","XCIG2014_2305","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3677","XCIG2014_2306","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Augochlora","pura","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3678","XCIG2014_2307","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Augochlora","pura","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3679","XCIG2014_2308","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3680","XCIG2014_2309","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3681","XCIG2014_2310","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3682","XCIG2014_2311","2014","7","18","2",2014-07-18,"FH","AM","1","T",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.695583","-74.755843"
"3683","XCIG2014_2314","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","KH","40.695583","-74.755843"
"3684","XCIG2014_2315","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","KH","40.695583","-74.755843"
"3685","XCIG2014_2316","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","KH","40.695583","-74.755843"
"3686","XCIG2014_2317","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Augochlorella","aurata","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","KH","40.695583","-74.755843"
"3687","XCIG2014_2320","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Agapostemon","virescens","NA","f","Gibbs","",2014-12-01,"bee","NA","ECPU","Echinacea","purpurea","NA","KH","40.694391","-74.754039"
"3688","XCIG2014_2321","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Ceratina","calcarata","NA","f","Gibbs","",2014-12-01,"bee","NA","ECPU","Echinacea","purpurea","NA","KH","40.694391","-74.754039"
"3689","XCIG2014_2322","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","bimaculatus","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3690","XCIG2014_2323","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3691","XCIG2014_2324","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3692","XCIG2014_2325","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3693","XCIG2014_2326","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","bimaculatus","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3694","XCIG2014_2327","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3695","XCIG2014_2328","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3696","XCIG2014_2329","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Bombus","bimaculatus","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3697","XCIG2014_2330","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","KH","40.694391","-74.754039"
"3698","XCIG2014_2333","2014","7","18","2",2014-07-18,"FH","PM","1","C",NA,"Hylaeus","affinis_modestus","NA","f","Gibbs","Jason sorted as modestus",2014-12-01,"bee","NA","DACA6","Daucus","carota","NA","KH","40.694391","-74.754039"
"3699","XCIG2014_2334","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.694391","-74.754039"
"3700","XCIG2014_2335","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Augochlorella","aurata","NA","f","Gibbs","",2014-12-01,"bee","NA","MEAR4","Clinopodium","vulgare","NA","MR","40.694391","-74.754039"
"3701","XCIG2014_2339","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-12-01,"bee","NA","ECPU","Echinacea","purpurea","NA","MR","40.694391","-74.754039"
"3702","XCIG2014_2340","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-12-01,"bee","NA","ECPU","Echinacea","purpurea","NA","MR","40.694391","-74.754039"
"3703","XCIG2014_2341","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-12-01,"bee","NA","ECPU","Echinacea","purpurea","NA","MR","40.694391","-74.754039"
"3704","XCIG2014_2342","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Halictus","ligatus","NA","f","Gibbs","",2014-12-01,"bee","NA","ECPU","Echinacea","purpurea","NA","MR","40.694391","-74.754039"
"3705","XCIG2014_2343","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3706","XCIG2014_2344","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3707","XCIG2014_2345","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3708","XCIG2014_2346","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3709","XCIG2014_2347","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3710","XCIG2014_2348","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3711","XCIG2014_2349","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3712","XCIG2014_2350","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3713","XCIG2014_2351","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3714","XCIG2014_2352","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3715","XCIG2014_2353","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3716","XCIG2014_2354","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3717","XCIG2014_2355","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3718","XCIG2014_2356","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","bimaculatus","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3719","XCIG2014_2357","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","griseocollis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3720","XCIG2014_2358","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Bombus","impatiens","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3721","XCIG2014_2359","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3722","XCIG2014_2360","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Augochlorella","persimilis","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3723","XCIG2014_2361","2014","7","18","2",2014-07-18,"FH","AM","2","C",NA,"Augochlorella","aurata","NA","f","Gibbs","",2014-12-01,"bee","NA","MOFI","Monarda","fistulosa","NA","MR","40.694391","-74.754039"
"3724","XCIG2014_2362","2014","7","18","2",2014-07-18,"FH","AM","1","C",NA,"Halictus","ligatus","NA","m","Gibbs","",2014-12-01,"bee","NA","RUHI2","Rudbeckia","hirta","NA","KH","40.694391","-74.754039"
"3725","XCIG2014_2363","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Lasioglossum","versatum","NA","f","Gibbs","",2014-12-01,"bee","NA","PLLA","Plantago","lanceolata","NA","KH","40.695583","-74.755843"
"3726","XCIG2014_2364","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Lasioglossum","hitchensi","NA","f","Gibbs","",2014-12-01,"bee","NA","PLLA","Plantago","lanceolata","NA","KH","40.695583","-74.755843"
"3727","XCIG2014_2365","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Lasioglossum","hitchensi","NA","f","Gibbs","",2014-12-01,"bee","NA","PLLA","Plantago","lanceolata","NA","KH","40.695583","-74.755843"
"3728","XCIG2014_2366","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Lasioglossum","illinoense","NA","m","Gibbs","",2014-12-01,"bee","NA","PLLA","Plantago","lanceolata","NA","KH","40.695583","-74.755843"
"3729","XCIG2014_2367","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Lasioglossum","illinoense","NA","f","Gibbs","",2014-12-01,"bee","NA","PLLA","Plantago","lanceolata","NA","KH","40.695583","-74.755843"
"3730","XCIG2014_2368","2014","7","18","2",2014-07-18,"FH","AM","2","T",NA,"Lasioglossum","weemsi","NA","f","Gibbs","",2014-12-01,"bee","NA","PLLA","Plantago","lanceolata","NA","KH","40.695583","-74.755843"
"3731","XCIG2014_2386","2014","7","18","2",2014-07-18,"ME","AM","2","T",NA,"Lasioglossum","imitatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 nectary","Chamaecrista_nectar","fasciculata","NA","JZ","40.47808","-74.51931"
"3732","XCIG2014_2387","2014","7","18","2",2014-07-18,"ME","AM","2","T",NA,"Lasioglossum","hitchensi","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 nectary","Chamaecrista_nectar","fasciculata","NA","JZ","40.47808","-74.51931"
"3733","XCIG2014_2388","2014","7","18","2",2014-07-18,"ME","AM","2","T",NA,"Lasioglossum","trigeminum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 nectary","Chamaecrista_nectar","fasciculata","NA","JZ","40.47808","-74.51931"
"3734","XCIG2014_2389","2014","7","18","2",2014-07-18,"ME","AM","2","T",NA,"Lasioglossum","versatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 nectary","Chamaecrista_nectar","fasciculata","NA","JZ","40.47808","-74.51931"
"3735","XCIG2014_2390","2014","7","18","2",2014-07-18,"ME","AM","2","T",NA,"Lasioglossum","versatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 nectary","Chamaecrista_nectar","fasciculata","NA","JZ","40.47808","-74.51931"
"3736","XCIG2014_2392","2014","7","18","2",2014-07-18,"ME","AM","2","T",NA,"Augochlorella","aurata","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 nectary","Chamaecrista_nectar","fasciculata","NA","JZ","40.47808","-74.51931"
"3737","XCIG2014_2394","2014","7","18","2",2014-07-18,"ME","AM","2","T",NA,"Lasioglossum","truncatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 nectary","Chamaecrista_nectar","fasciculata","NA","JZ","40.47808","-74.51931"
"3738","XCIG2014_2395","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","hitchensi","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3739","XCIG2014_2396","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","imitatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3740","XCIG2014_2397","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","imitatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3741","XCIG2014_2398","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","imitatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3742","XCIG2014_2399","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","paradmirandum","NA","m","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3743","XCIG2014_2400","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","hitchensi","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3744","XCIG2014_2401","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","versatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3745","XCIG2014_2402","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Lasioglossum","versatum","NA","f","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3746","XCIG2014_2403","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Hylaeus","affinis_modestus","NA","f","Gibbs","Jason sorted as affinis",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3747","XCIG2014_2404","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Hylaeus","affinis_modestus","NA","m","Gibbs","Jason sorted as affinis",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3748","XCIG2014_2405","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Hylaeus","affinis_modestus","NA","f","Gibbs","Jason sorted as affinis",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3749","XCIG2014_2406","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Hylaeus","affinis_modestus","NA","f","Gibbs","Jason sorted as affinis",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3750","XCIG2014_2407","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Hylaeus","affinis_modestus","NA","f","Gibbs","Jason sorted as affinis",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3751","XCIG2014_2408","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Colletes","latitarsis","NA","m","Gibbs","",2014-12-01,"bee","NA","CHFA2 flr","Chamaecrista","fasciculata","NA","JZ","40.47808","-74.51931"
"3752","XCIG2014_2409","2014","7","18","2",2014-07-18,"ME","AM","1","T",NA,"Hylaeus","affinis_modestus","NA","m","Gibbs","Jason sorted as affinis",2014-12-01,"bee","NA","APCA","Apocynum","cannabinum","NA","JZ","40.47808","-74.51931"
"3753","XCIG2014_2410","2014","7","18","2",2014-07-18,"ME","AM","2","C",NA,"Bombus","griseocollis","NA","m","Gibbs","",2014-12-01,"bee","NA","LYSA2","Lythrum","salicaria","NA","JZ","40.47774","-74.51788"
"3754","XCIG2014_2411","2014","7","18","2",2014-07-18,"ME","AM","1","C",NA,"Andrena","wilkella","NA","m","Gibbs","",2014-12-01,"bee","NA","APCA","Apocynum","cannabinum","NA","JZ","40.47774","-74.51788"
"3755","XCIG2014_2412","2014","7","18","2",2014-07-18,"ME","AM","1","C",NA,"Lasioglossum","hitchensi","NA","f","Gibbs","",2014-12-01,"bee","NA","APCA","Apocynum","cannabinum","NA","JZ","40.47774","-74.51788"
"3756","XCIG2014_2413","2014","7","18","2",2014-07-18,"ME","AM","1","C",NA,"Lasioglossum","versatum","NA","f","Gibbs","",2014-12-01,"bee","NA","APCA","Apocynum","cannabinum","NA","JZ","40.47774","-74.51788"
"3757","XCIG2014_2414","2014","7","18","2",2014-07-18,"ME","AM","1","C",NA,"Lasioglossum","ephialtum","NA","f","Gibbs","",2014-12-01,"bee","NA","APCA","Apocynum","cannabinum","NA","JZ","40.47774","-74.51788"
"3758","XCIG2014_2415","2014","7","18","2",2014-07-18,"ME","AM","1","C",NA,"Lasioglossum","hitchensi","NA","f","Gibbs","",2014-12-01,"bee","NA","APCA","Apocynum","cannabinum","NA","JZ","40.47774","-74.51788"
"3759","XCIG2014_2416","2014","7","18","2",2014-07-18,"ME","AM","1","C",NA,"Lasioglossum","imitatum","NA","f","Gibbs","",2014-12-01,"bee","NA","APCA","Apocynum","cannabinum","NA","JZ","40.47774","-74.51788"
